age,path,type
2,utkface/aligned_images/train/2_1_4_20170103210946139_aligned.jpg,training
29,utkface/aligned_images/train/29_0_0_20170104170512993_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109205015327_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109204516373_aligned.jpg,training
49,utkface/aligned_images/train/49_0_4_20170104210601356_aligned.jpg,training
5,utkface/aligned_images/train/5_1_2_20161219205338333_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20161221200113728_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170104210309196_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219151123435_aligned.jpg,training
30,utkface/aligned_images/train/30_0_1_20170104170359625_aligned.jpg,training
35,utkface/aligned_images/train/35_0_0_20170104183524965_aligned.jpg,training
56,utkface/aligned_images/train/56_1_3_20170109142023203_aligned.jpg,training
24,utkface/aligned_images/train/24_1_4_20170103225121913_aligned.jpg,training
38,utkface/aligned_images/train/38_0_0_20170104205946635_aligned.jpg,training
31,utkface/aligned_images/train/31_0_0_20170104201545729_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20161219161636014_aligned.jpg,training
25,utkface/aligned_images/train/25_1_2_20170104021935245_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109201102915_aligned.jpg,training
26,utkface/aligned_images/train/26_1_3_20170104222736351_aligned.jpg,training
31,utkface/aligned_images/train/31_1_0_20170104234835075_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109205020218_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20161219222653447_aligned.jpg,training
27,utkface/aligned_images/train/27_1_0_20170103183711648_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109203437340_aligned.jpg,training
17,utkface/aligned_images/train/17_0_0_20170110231640217_aligned.jpg,training
24,utkface/aligned_images/train/24_0_4_20161219192105922_aligned.jpg,training
40,utkface/aligned_images/train/40_0_3_20170109003040502_aligned.jpg,training
68,utkface/aligned_images/train/68_0_0_20170111205253736_aligned.jpg,training
2,utkface/aligned_images/train/2_1_3_20161219225500961_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170104210107057_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170103183504594_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221202503449_aligned.jpg,training
26,utkface/aligned_images/train/26_1_0_20170104235427939_aligned.jpg,training
2,utkface/aligned_images/train/2_1_1_20170109194517710_aligned.jpg,training
32,utkface/aligned_images/train/32_1_0_20170104172647281_aligned.jpg,training
28,utkface/aligned_images/train/28_1_0_20170111182452808_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161220144957407_aligned.jpg,training
110,utkface/aligned_images/train/110_1_3_20170110155139762_aligned.jpg,training
28,utkface/aligned_images/train/28_1_3_20170104231853785_aligned.jpg,training
59,utkface/aligned_images/train/59_0_0_20170111171747533_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109191231140_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231759619_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170105170040476_aligned.jpg,training
25,utkface/aligned_images/train/25_1_0_20170103183722595_aligned.jpg,training
78,utkface/aligned_images/train/78_1_0_20170110181107549_aligned.jpg,training
8,utkface/aligned_images/train/8_0_0_20170110220011635_aligned.jpg,training
31,utkface/aligned_images/train/31_1_3_20170104223314431_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219222527222_aligned.jpg,training
10,utkface/aligned_images/train/10_1_3_20170104221633430_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170110213257550_aligned.jpg,training
90,utkface/aligned_images/train/90_1_0_20170110182910242_aligned.jpg,training
27,utkface/aligned_images/train/27_1_3_20170104235412059_aligned.jpg,training
19,utkface/aligned_images/train/19_1_0_20170109213228173_aligned.jpg,training
15,utkface/aligned_images/train/15_0_0_20170103201110847_aligned.jpg,training
5,utkface/aligned_images/train/5_1_2_20161219194248395_aligned.jpg,training
15,utkface/aligned_images/train/15_0_0_20170110225033368_aligned.jpg,training
34,utkface/aligned_images/train/34_1_0_20170104233858010_aligned.jpg,training
31,utkface/aligned_images/train/31_0_3_20170104231444482_aligned.jpg,training
60,utkface/aligned_images/train/60_0_0_20170103182814970_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20161221192615380_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219190009084_aligned.jpg,training
55,utkface/aligned_images/train/55_0_3_20170105180635542_aligned.jpg,training
23,utkface/aligned_images/train/23_1_3_20170104222316911_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219205048452_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219205111061_aligned.jpg,training
38,utkface/aligned_images/train/38_1_0_20170103183214380_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161220220708394_aligned.jpg,training
21,utkface/aligned_images/train/21_1_4_20170103225212711_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219154003764_aligned.jpg,training
69,utkface/aligned_images/train/69_1_0_20170110131708449_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20170103212116187_aligned.jpg,training
41,utkface/aligned_images/train/41_0_2_20170104212909860_aligned.jpg,training
5,utkface/aligned_images/train/5_1_4_20161221193033413_aligned.jpg,training
7,utkface/aligned_images/train/7_0_0_20170110220101562_aligned.jpg,training
30,utkface/aligned_images/train/30_0_0_20170109015231305_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219225012529_aligned.jpg,training
58,utkface/aligned_images/train/58_1_0_20170110151504170_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110183621661_aligned.jpg,training
2,utkface/aligned_images/train/2_0_0_20170110212802305_aligned.jpg,training
26,utkface/aligned_images/train/26_1_3_20170104222600591_aligned.jpg,training
18,utkface/aligned_images/train/18_0_4_20170104011044048_aligned.jpg,training
2,utkface/aligned_images/train/2_1_1_20170109190720964_aligned.jpg,training
48,utkface/aligned_images/train/48_1_0_20170103163650120_aligned.jpg,training
56,utkface/aligned_images/train/56_1_0_20170104235032259_aligned.jpg,training
5,utkface/aligned_images/train/5_1_4_20170103210023178_aligned.jpg,training
52,utkface/aligned_images/train/52_0_0_20170111171747376_aligned.jpg,training
52,utkface/aligned_images/train/52_0_0_20170109005553829_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110140754434_aligned.jpg,training
53,utkface/aligned_images/train/53_0_0_20170111195238954_aligned.jpg,training
54,utkface/aligned_images/train/54_0_2_20170104192440455_aligned.jpg,training
35,utkface/aligned_images/train/35_1_3_20170104235136827_aligned.jpg,training
18,utkface/aligned_images/train/18_1_0_20170109213011914_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20170103213401125_aligned.jpg,training
26,utkface/aligned_images/train/26_0_3_20170104215431446_aligned.jpg,training
42,utkface/aligned_images/train/42_0_3_20170105175336870_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110153231658_aligned.jpg,training
4,utkface/aligned_images/train/4_0_0_20170110213526716_aligned.jpg,training
43,utkface/aligned_images/train/43_1_3_20170109142242047_aligned.jpg,training
1,utkface/aligned_images/train/1_0_4_20161221201753176_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161219225602184_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219162526135_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219190509034_aligned.jpg,training
26,utkface/aligned_images/train/26_0_0_20170102233359482_aligned.jpg,training
33,utkface/aligned_images/train/33_0_4_20170104172723834_aligned.jpg,training
28,utkface/aligned_images/train/28_1_2_20170105162338411_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219151200707_aligned.jpg,training
20,utkface/aligned_images/train/20_1_4_20170103225040370_aligned.jpg,training
55,utkface/aligned_images/train/55_1_0_20170104212854053_aligned.jpg,training
48,utkface/aligned_images/train/48_1_0_20170105173544229_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221201536537_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170109013343077_aligned.jpg,training
11,utkface/aligned_images/train/11_1_0_20170109204546617_aligned.jpg,training
21,utkface/aligned_images/train/21_1_3_20170105003215901_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110160643297_aligned.jpg,training
47,utkface/aligned_images/train/47_1_0_20170111182452922_aligned.jpg,training
53,utkface/aligned_images/train/53_0_0_20170104184415133_aligned.jpg,training
38,utkface/aligned_images/train/38_1_3_20170105002639123_aligned.jpg,training
13,utkface/aligned_images/train/13_1_4_20170104005323135_aligned.jpg,training
70,utkface/aligned_images/train/70_0_0_20170111200011745_aligned.jpg,training
10,utkface/aligned_images/train/10_1_0_20170103200654246_aligned.jpg,training
5,utkface/aligned_images/train/5_1_2_20161219192039498_aligned.jpg,training
16,utkface/aligned_images/train/16_1_3_20170104222208647_aligned.jpg,training
58,utkface/aligned_images/train/58_0_0_20170109015204241_aligned.jpg,training
4,utkface/aligned_images/train/4_0_0_20170110224413618_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161220143357382_aligned.jpg,training
31,utkface/aligned_images/train/31_1_0_20170103163445702_aligned.jpg,training
35,utkface/aligned_images/train/35_1_3_20170104220136126_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110232307970_aligned.jpg,training
24,utkface/aligned_images/train/24_1_3_20170104231937977_aligned.jpg,training
38,utkface/aligned_images/train/38_1_2_20170108224407554_aligned.jpg,training
5,utkface/aligned_images/train/5_0_0_20170110213625162_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110141531648_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170109213526011_aligned.jpg,training
2,utkface/aligned_images/train/2_1_0_20170109194426114_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219203303165_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170109205130906_aligned.jpg,training
32,utkface/aligned_images/train/32_1_0_20170109141308065_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170110225035898_aligned.jpg,training
90,utkface/aligned_images/train/90_0_0_20170111223733772_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109204218773_aligned.jpg,training
50,utkface/aligned_images/train/50_1_0_20170110151434231_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170111201500864_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110213326577_aligned.jpg,training
25,utkface/aligned_images/train/25_0_2_20161219193843611_aligned.jpg,training
2,utkface/aligned_images/train/2_0_3_20161220145331495_aligned.jpg,training
28,utkface/aligned_images/train/28_1_3_20170104223510151_aligned.jpg,training
52,utkface/aligned_images/train/52_0_1_20170111200619762_aligned.jpg,training
17,utkface/aligned_images/train/17_1_4_20170104011834409_aligned.jpg,training
2,utkface/aligned_images/train/2_1_3_20161219225435504_aligned.jpg,training
62,utkface/aligned_images/train/62_1_0_20170110180540639_aligned.jpg,training
14,utkface/aligned_images/train/14_1_2_20170103200931103_aligned.jpg,training
10,utkface/aligned_images/train/10_1_0_20170109204859493_aligned.jpg,training
39,utkface/aligned_images/train/39_1_0_20170103182509962_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219200258716_aligned.jpg,training
52,utkface/aligned_images/train/52_0_0_20170104210142444_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219212013262_aligned.jpg,training
20,utkface/aligned_images/train/20_1_2_20170103234750663_aligned.jpg,training
48,utkface/aligned_images/train/48_1_0_20170109142311780_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170104212619757_aligned.jpg,training
35,utkface/aligned_images/train/35_0_3_20170105172520740_aligned.jpg,training
9,utkface/aligned_images/train/9_1_0_20170104013159819_aligned.jpg,training
32,utkface/aligned_images/train/32_0_4_20170104170633305_aligned.jpg,training
16,utkface/aligned_images/train/16_0_4_20170110232131606_aligned.jpg,training
48,utkface/aligned_images/train/48_1_0_20170109221004139_aligned.jpg,training
9,utkface/aligned_images/train/9_1_0_20170109204512608_aligned.jpg,training
52,utkface/aligned_images/train/52_1_0_20170109013524205_aligned.jpg,training
39,utkface/aligned_images/train/39_1_4_20170105001146812_aligned.jpg,training
8,utkface/aligned_images/train/8_1_2_20170109203456419_aligned.jpg,training
7,utkface/aligned_images/train/7_1_4_20170103233309314_aligned.jpg,training
60,utkface/aligned_images/train/60_0_0_20170105173244278_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170105172344157_aligned.jpg,training
46,utkface/aligned_images/train/46_0_0_20170104203049435_aligned.jpg,training
21,utkface/aligned_images/train/21_1_4_20161221193306453_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219153759916_aligned.jpg,training
17,utkface/aligned_images/train/17_0_4_20170103234631508_aligned.jpg,training
18,utkface/aligned_images/train/18_1_0_20170109213624244_aligned.jpg,training
3,utkface/aligned_images/train/3_1_3_20161219230204712_aligned.jpg,training
3,utkface/aligned_images/train/3_1_3_20161219230521112_aligned.jpg,training
69,utkface/aligned_images/train/69_1_0_20170110175803672_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170110225402690_aligned.jpg,training
22,utkface/aligned_images/train/22_0_0_20170110232146790_aligned.jpg,training
35,utkface/aligned_images/train/35_0_2_20170104023316343_aligned.jpg,training
62,utkface/aligned_images/train/62_1_0_20170110131354284_aligned.jpg,training
68,utkface/aligned_images/train/68_1_0_20170110160644032_aligned.jpg,training
75,utkface/aligned_images/train/75_1_0_20170110183657201_aligned.jpg,training
49,utkface/aligned_images/train/49_1_0_20170110141243521_aligned.jpg,training
70,utkface/aligned_images/train/70_1_0_20170110180456347_aligned.jpg,training
29,utkface/aligned_images/train/29_1_4_20170105171748652_aligned.jpg,training
58,utkface/aligned_images/train/58_0_0_20170109015209205_aligned.jpg,training
18,utkface/aligned_images/train/18_1_0_20170109213049651_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221202644800_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219155546973_aligned.jpg,training
22,utkface/aligned_images/train/22_1_3_20170104222612607_aligned.jpg,training
38,utkface/aligned_images/train/38_1_0_20170104184812557_aligned.jpg,training
39,utkface/aligned_images/train/39_0_3_20170105172840532_aligned.jpg,training
15,utkface/aligned_images/train/15_1_0_20170109213537150_aligned.jpg,training
47,utkface/aligned_images/train/47_0_4_20170104210443652_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110183618363_aligned.jpg,training
53,utkface/aligned_images/train/53_0_0_20170104184617629_aligned.jpg,training
28,utkface/aligned_images/train/28_1_0_20170104183435637_aligned.jpg,training
39,utkface/aligned_images/train/39_0_1_20170104204530028_aligned.jpg,training
26,utkface/aligned_images/train/26_1_3_20170109134452703_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161219224745191_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170104012017177_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109203505137_aligned.jpg,training
26,utkface/aligned_images/train/26_1_3_20170104235406507_aligned.jpg,training
35,utkface/aligned_images/train/35_1_0_20170109132412553_aligned.jpg,training
2,utkface/aligned_images/train/2_1_3_20161219230359040_aligned.jpg,training
13,utkface/aligned_images/train/13_1_0_20170109205049477_aligned.jpg,training
42,utkface/aligned_images/train/42_0_0_20170105161358787_aligned.jpg,training
11,utkface/aligned_images/train/11_0_0_20170110220518578_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219161032534_aligned.jpg,training
29,utkface/aligned_images/train/29_0_4_20170103235032708_aligned.jpg,training
5,utkface/aligned_images/train/5_1_0_20170109194229104_aligned.jpg,training
20,utkface/aligned_images/train/20_0_0_20170105184038831_aligned.jpg,training
1,utkface/aligned_images/train/1_0_4_20161221200309040_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110220058915_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109204918699_aligned.jpg,training
75,utkface/aligned_images/train/75_0_3_20170105180253006_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170110225252799_aligned.jpg,training
38,utkface/aligned_images/train/38_0_0_20170104165306497_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20161219160713534_aligned.jpg,training
57,utkface/aligned_images/train/57_0_4_20170105171850037_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20161219221127151_aligned.jpg,training
56,utkface/aligned_images/train/56_1_0_20170110131719553_aligned.jpg,training
43,utkface/aligned_images/train/43_0_0_20170104205923244_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109191815204_aligned.jpg,training
35,utkface/aligned_images/train/35_1_4_20170109003348401_aligned.jpg,training
5,utkface/aligned_images/train/5_0_0_20170110212834628_aligned.jpg,training
36,utkface/aligned_images/train/36_0_0_20170104173002256_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170110212647258_aligned.jpg,training
21,utkface/aligned_images/train/21_1_4_20170103223244111_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170109203310061_aligned.jpg,training
25,utkface/aligned_images/train/25_1_3_20170104222459455_aligned.jpg,training
64,utkface/aligned_images/train/64_0_0_20170104183732293_aligned.jpg,training
55,utkface/aligned_images/train/55_0_0_20170111194750534_aligned.jpg,training
20,utkface/aligned_images/train/20_1_4_20170103233322026_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219225721496_aligned.jpg,training
43,utkface/aligned_images/train/43_1_0_20170105173021381_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219230132696_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219195800652_aligned.jpg,training
26,utkface/aligned_images/train/26_1_3_20170104215629245_aligned.jpg,training
4,utkface/aligned_images/train/4_1_3_20161220220055698_aligned.jpg,training
39,utkface/aligned_images/train/39_1_2_20170105001325620_aligned.jpg,training
88,utkface/aligned_images/train/88_1_3_20170110182318688_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219222236983_aligned.jpg,training
27,utkface/aligned_images/train/27_1_3_20170104223405095_aligned.jpg,training
80,utkface/aligned_images/train/80_0_2_20170111205702505_aligned.jpg,training
83,utkface/aligned_images/train/83_0_0_20170111211106903_aligned.jpg,training
2,utkface/aligned_images/train/2_0_3_20161219225228376_aligned.jpg,training
45,utkface/aligned_images/train/45_0_0_20170111204133863_aligned.jpg,training
7,utkface/aligned_images/train/7_1_2_20170104023324470_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219161614550_aligned.jpg,training
3,utkface/aligned_images/train/3_0_0_20170110220527929_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231529568_aligned.jpg,training
36,utkface/aligned_images/train/36_0_3_20170105161649987_aligned.jpg,training
66,utkface/aligned_images/train/66_1_1_20170110153026621_aligned.jpg,training
38,utkface/aligned_images/train/38_0_1_20170103183118882_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231756634_aligned.jpg,training
25,utkface/aligned_images/train/25_1_4_20170103223138663_aligned.jpg,training
70,utkface/aligned_images/train/70_1_0_20170110180429816_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109193401456_aligned.jpg,training
12,utkface/aligned_images/train/12_0_0_20170110224603045_aligned.jpg,training
35,utkface/aligned_images/train/35_0_3_20170104215607486_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219190745330_aligned.jpg,training
13,utkface/aligned_images/train/13_0_0_20170110225438328_aligned.jpg,training
81,utkface/aligned_images/train/81_0_0_20170111222146910_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170102234319611_aligned.jpg,training
20,utkface/aligned_images/train/20_1_3_20170105000847091_aligned.jpg,training
50,utkface/aligned_images/train/50_1_0_20170110153432618_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20161221193234997_aligned.jpg,training
2,utkface/aligned_images/train/2_1_0_20170109190758562_aligned.jpg,training
59,utkface/aligned_images/train/59_0_0_20170109011033488_aligned.jpg,training
41,utkface/aligned_images/train/41_1_0_20170109010103671_aligned.jpg,training
22,utkface/aligned_images/train/22_0_3_20170104230121056_aligned.jpg,training
6,utkface/aligned_images/train/6_1_0_20170103212206588_aligned.jpg,training
2,utkface/aligned_images/train/2_0_0_20161219161714486_aligned.jpg,training
31,utkface/aligned_images/train/31_1_0_20170103180729440_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219212824950_aligned.jpg,training
75,utkface/aligned_images/train/75_1_1_20170105003534605_aligned.jpg,training
78,utkface/aligned_images/train/78_0_0_20170111222249342_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170104205516571_aligned.jpg,training
75,utkface/aligned_images/train/75_0_0_20170111201111541_aligned.jpg,training
24,utkface/aligned_images/train/24_1_3_20170104231953658_aligned.jpg,training
59,utkface/aligned_images/train/59_1_0_20170110123116580_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161220144949223_aligned.jpg,training
38,utkface/aligned_images/train/38_1_0_20170104171708706_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109193813519_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110140725969_aligned.jpg,training
72,utkface/aligned_images/train/72_1_3_20170109142938059_aligned.jpg,training
26,utkface/aligned_images/train/26_1_2_20170104022154229_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170109220736654_aligned.jpg,training
13,utkface/aligned_images/train/13_0_0_20170110225447389_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110225310813_aligned.jpg,training
26,utkface/aligned_images/train/26_1_4_20170103225129568_aligned.jpg,training
56,utkface/aligned_images/train/56_0_0_20170104211806996_aligned.jpg,training
9,utkface/aligned_images/train/9_1_4_20170103200637399_aligned.jpg,training
17,utkface/aligned_images/train/17_1_0_20170109212812805_aligned.jpg,training
32,utkface/aligned_images/train/32_0_0_20170104173023034_aligned.jpg,training
35,utkface/aligned_images/train/35_1_0_20170104171631209_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170109003435287_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20161220220135250_aligned.jpg,training
32,utkface/aligned_images/train/32_0_3_20170104230706290_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109194250272_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219230351288_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110152834081_aligned.jpg,training
8,utkface/aligned_images/train/8_0_3_20170104230744745_aligned.jpg,training
32,utkface/aligned_images/train/32_0_4_20170104181254053_aligned.jpg,training
13,utkface/aligned_images/train/13_1_0_20170109201711197_aligned.jpg,training
24,utkface/aligned_images/train/24_1_4_20170103225908457_aligned.jpg,training
75,utkface/aligned_images/train/75_0_0_20170111205314158_aligned.jpg,training
19,utkface/aligned_images/train/19_1_0_20170105184107718_aligned.jpg,training
26,utkface/aligned_images/train/26_0_3_20170104214719799_aligned.jpg,training
15,utkface/aligned_images/train/15_1_0_20170103201148510_aligned.jpg,training
26,utkface/aligned_images/train/26_0_0_20170105183712607_aligned.jpg,training
3,utkface/aligned_images/train/3_1_1_20170109194630568_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109191833465_aligned.jpg,training
40,utkface/aligned_images/train/40_0_0_20170105172450332_aligned.jpg,training
67,utkface/aligned_images/train/67_0_0_20170109150725032_aligned.jpg,training
8,utkface/aligned_images/train/8_1_4_20170109202358152_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170104204347174_aligned.jpg,training
51,utkface/aligned_images/train/51_0_4_20170104210348196_aligned.jpg,training
24,utkface/aligned_images/train/24_1_4_20170103223935080_aligned.jpg,training
2,utkface/aligned_images/train/2_0_4_20170103212058572_aligned.jpg,training
69,utkface/aligned_images/train/69_1_0_20170110175853077_aligned.jpg,training
9,utkface/aligned_images/train/9_0_2_20170110215518068_aligned.jpg,training
15,utkface/aligned_images/train/15_0_0_20170102234355667_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109190700159_aligned.jpg,training
37,utkface/aligned_images/train/37_1_0_20170105172729613_aligned.jpg,training
4,utkface/aligned_images/train/4_0_2_20161219194145563_aligned.jpg,training
27,utkface/aligned_images/train/27_1_3_20170104223119591_aligned.jpg,training
35,utkface/aligned_images/train/35_1_0_20170109141753176_aligned.jpg,training
16,utkface/aligned_images/train/16_1_1_20170109212835445_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161219230626530_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109204131257_aligned.jpg,training
82,utkface/aligned_images/train/82_0_0_20170111222357343_aligned.jpg,training
51,utkface/aligned_images/train/51_1_2_20170109131917693_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20170109191209991_aligned.jpg,training
49,utkface/aligned_images/train/49_1_3_20170109132625049_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109192304730_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161219230723008_aligned.jpg,training
21,utkface/aligned_images/train/21_0_4_20161223214830361_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110232039461_aligned.jpg,training
36,utkface/aligned_images/train/36_1_4_20170105164808838_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110183935393_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219154531437_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110122932443_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219160809142_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109192110040_aligned.jpg,training
52,utkface/aligned_images/train/52_1_1_20170110153724776_aligned.jpg,training
31,utkface/aligned_images/train/31_1_3_20170109132020731_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219194123523_aligned.jpg,training
4,utkface/aligned_images/train/4_1_3_20161220220636202_aligned.jpg,training
73,utkface/aligned_images/train/73_0_0_20170105001507628_aligned.jpg,training
39,utkface/aligned_images/train/39_1_1_20170104174036250_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110181953748_aligned.jpg,training
18,utkface/aligned_images/train/18_0_3_20170104230349313_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170105172508901_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110141239841_aligned.jpg,training
29,utkface/aligned_images/train/29_0_0_20170104165027441_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219154041477_aligned.jpg,training
52,utkface/aligned_images/train/52_1_0_20170108235321768_aligned.jpg,training
8,utkface/aligned_images/train/8_0_0_20170110225315590_aligned.jpg,training
24,utkface/aligned_images/train/24_0_2_20170104234829387_aligned.jpg,training
27,utkface/aligned_images/train/27_1_1_20170109212658510_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170103183442514_aligned.jpg,training
28,utkface/aligned_images/train/28_1_0_20170105162423130_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110183536244_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219224513831_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110141003065_aligned.jpg,training
73,utkface/aligned_images/train/73_1_0_20170109220906926_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161219225015272_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170110220251986_aligned.jpg,training
26,utkface/aligned_images/train/26_1_4_20161221200012536_aligned.jpg,training
11,utkface/aligned_images/train/11_0_0_20170110232511893_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109190803637_aligned.jpg,training
27,utkface/aligned_images/train/27_1_2_20170104021735596_aligned.jpg,training
2,utkface/aligned_images/train/2_0_3_20161220143054648_aligned.jpg,training
